Symbol	TestNum	SigNum	HarmonicP	SigProp	MR
si:ch211-244b2.4	4	2	0.00470605340081692	0.5	889.66004743385
eef1b2	24	9	0.00894042136501303	0.375	890.075277715318
eif4ebp3	24	8	0.00751569809829626	0.333333333333333	890.135944673621
med28	24	8	0.00753520128158379	0.333333333333333	891.489764383192
rpl13	24	9	0.00899492437054624	0.375	892.392850710941
tmprss13b	5	1	0.00443832309797525	0.2	892.542435965932
plekho1b	20	7	0.00648951323542422	0.35	892.973123895675
nccrp1	24	8	0.00757220669125155	0.333333333333333	894.191254710087
gabarapb	24	8	0.00758829775922257	0.333333333333333	895.538943876814
esyt3	14	6	0.00590270648174606	0.428571428571429	897.847425791264
zgc:174164	11	5	0.00542220091581437	0.454545454545455	900.613124487979
si:dkey-188i13.11	24	7	0.00655054891970921	0.291666666666667	901.676771354347
calcoco2	21	9	0.00905898202011381	0.428571428571429	902.875406686881
si:dkey-73p2.3	14	7	0.00656240071258516	0.5	903.407438534795
dnajb6b	19	7	0.00656284751316054	0.368421052631579	903.839587537523
zdhhc21	18	8	0.00768011348714215	0.444444444444444	904.249965440973
qdpra	23	8	0.00768136412436897	0.347826086956522	904.583329494856
tmem167b	19	6	0.00594596298596305	0.315789473684211	904.727583308921
si:dkey-167k11.5	11	5	0.00545209947204509	0.454545454545455	906.898009701201
eef1db	24	8	0.00769260095380215	0.333333333333333	907.578095813247
dcun1d2a	9	5	0.00545700058029561	0.555555555555556	908.149767384213
apoa4b.2	4	4	0.00516023829613423	1	908.631938685847
u2af1	24	9	0.00915299217917412	0.375	908.955444452587
srrm4	5	1	0.00452742095324993	0.2	909.027502334225
ric8b	16	8	0.00771344112825283	0.5	909.569128763724
tmem135	11	5	0.00547377002277229	0.454545454545455	910.024175503047
pdgfab	4	2	0.0047916206082122	0.5	910.392772379043
irg1l	8	4	0.0051743593492491	0.5	910.752436175715
bnipl	12	4	0.0051766494893382	0.333333333333333	911.458172380938
guk1a	24	8	0.00773270712331854	0.333333333333333	912.877866967975
elovl2	2	2	0.00479896103097542	1	913.802495072103
trub1	2	2	0.00479896103097542	1	913.802495072103
tmem198a	3	3	0.00498887883037031	1	914.083147202704
chchd10	23	7	0.00669653856005267	0.304347826086957	915.003825128617
si:rp71-46j2.7	21	9	0.0092237147392634	0.428571428571429	915.245868605808
slc9a3r1a	22	8	0.00776207796066493	0.363636363636364	916.174655838067
BX927362.2	6	4	0.00518473635612539	0.666666666666667	916.383107657491
ptdss2	17	7	0.0067140864263603	0.411764705882353	916.70933234041
chmp5b	24	8	0.00777712338815777	0.333333333333333	917.818609530227
ENSDARG00000093058	24	8	0.00778658314410407	0.333333333333333	918.475367116615
aifm4	7	2	0.00482956594259188	0.285714285714286	918.893356162727
twist1a	23	9	0.00930337037695236	0.391304347826087	920.247249384642
chmp4bb	24	8	0.00781691569154915	0.333333333333333	921.097714686124
psmb10	8	6	0.00600992264646632	0.75	921.962038264049
wipf2a	24	9	0.00933341439954567	0.375	923.483621944645
apoa1b	24	7	0.00676385002523409	0.291666666666667	923.499864645361
zgc:92313	24	8	0.00783451065027708	0.333333333333333	923.712617646852
sar1b	24	7	0.00676431849520041	0.291666666666667	923.92261580719
dapp1	6	2	0.0048485261743369	0.333333333333333	924.797275082491
rpl18a	24	8	0.00786612930474891	0.333333333333333	926.645563308863
cap1	24	8	0.00787350960502795	0.333333333333333	927.6211511172
si:dkeyp-67a8.4	12	6	0.00607682839368519	0.5	928.663555869401
fli1a	5	4	0.00524826991927943	0.8	928.927338385517
lin37	23	8	0.00790267845186394	0.347826086956522	929.893542293955
ENSDARG00000090722	3	2	0.00486361917476915	0.666666666666667	930.663741638192
ambp	3	2	0.00486361917476915	0.666666666666667	930.663741638192
c3a.1	3	2	0.00486361917476915	0.666666666666667	930.663741638192
c9	3	2	0.00486361917476915	0.666666666666667	930.663741638192
cfhl4	3	2	0.00486361917476915	0.666666666666667	930.663741638192
fgg	3	2	0.00486361917476915	0.666666666666667	930.663741638192
hp.1	3	2	0.00486361917476915	0.666666666666667	930.663741638192
ldhbb	3	2	0.00486361917476915	0.666666666666667	930.663741638192
selenop2	3	2	0.00486361917476915	0.666666666666667	930.663741638192
si:ch211-212c13.8	3	2	0.00486361917476915	0.666666666666667	930.663741638192
zgc:112265	3	2	0.00486361917476915	0.666666666666667	930.663741638192
dnajc5aa	18	9	0.00945854769953267	0.5	931.155733483932
si:cabz01007812.1	13	5	0.00560134679500824	0.384615384615385	931.613653828667
dhrs13b.1	10	4	0.00527587352580184	0.4	932.381896006138
aco1	10	4	0.00527724908095642	0.4	933.071272733225
plcb3	24	8	0.00795663966589361	0.333333333333333	934.421746322291
cox5aa	24	8	0.00795933652028316	0.333333333333333	935.066842530522
si:ch211-191a16.5	5	3	0.00504939736884343	0.6	936.353031714001
abat	24	8	0.0079650317738782	0.333333333333333	936.355701643345
ciao2a	24	9	0.00958086839261887	0.375	937.541999059242
b2ml	24	8	0.0079750768199103	0.333333333333333	938.285670784756
ube2l3b	24	8	0.00798455897691257	0.333333333333333	938.606946490383
rgs5a	20	9	0.00960733608312193	0.45	939.00958461562
eef1g	24	9	0.00960749599623519	0.375	939.253959267673
gcat	21	7	0.00688991182585946	0.333333333333333	942.335927363485
prss60.2	6	3	0.00507560038614678	0.5	942.403841248538
rps14	24	9	0.00970308189433382	0.375	944.614206964939
odc1	15	8	0.00801288760771658	0.533333333333333	944.690425483396
vasnb	20	8	0.00801762906220151	0.4	945.328514327162
capn9	17	8	0.00801849112249047	0.470588235294118	945.647397289286
f2	2	1	0.00471296046231816	0.5	945.761069192426
tbl3	2	1	0.00471296046231816	0.5	945.761069192426
tgm5l	5	4	0.00535347014048611	0.8	946.753399782647
tyk2	23	9	0.00973397035039638	0.391304347826087	947.282956671342
cox7a1	4	2	0.0049397591535705	0.5	949.684158023077
rpl3	24	8	0.00807006542217061	0.333333333333333	950.417802863562
uxt	24	6	0.00619571803034799	0.25	950.995268127029
gclc	24	8	0.00810113197923074	0.333333333333333	952.952254837565
hspe1	24	8	0.0081111640206273	0.333333333333333	953.900938253024
si:dkey-261j11.1	6	2	0.00497674244254493	0.333333333333333	954.583678888341
rps12	24	9	0.00984713133704887	0.375	955.00418847249
soul3	16	6	0.00625798863665261	0.375	956.995297794091
rgs13	4	2	0.00499267149690854	0.5	957.024033136055
cct6a	24	9	0.00987657843426818	0.375	957.643983952283
ost4	24	9	0.00987947011012519	0.375	958.123165360279
CABZ01084081.1	9	3	0.00518044973180218	0.333333333333333	959.587411338852
cmbl	24	7	0.00707196876707424	0.291666666666667	962.832799607492
enosf1	24	9	0.00995320253217798	0.375	962.901864158544
msna	24	7	0.00710893058272173	0.291666666666667	966.071943490753
si:ch73-95l15.5	21	8	0.00823332483059979	0.380952380952381	966.149056823014
si:ch211-270n8.1	2	1	0.00479864131073083	0.5	966.770396733371
rnf114	21	8	0.00823953312243142	0.380952380952381	967.396506092512
anp32b	24	7	0.00715340384625166	0.291666666666667	970.105664347962
sdf4	24	7	0.0071681358153559	0.291666666666667	970.910397513591
bpnt1	24	7	0.00718959483041551	0.291666666666667	973.320604939606
abtb1	16	8	0.00833036755914265	0.5	975.156910450826
atp5pd	24	8	0.00833638415857353	0.333333333333333	976.701592094535
arfgap3	24	8	0.00833827902666017	0.333333333333333	977.01023536092
xkrx	17	6	0.00643395546901541	0.352941176470588	979.16801418347
psma2	24	8	0.00837077981481006	0.333333333333333	980.091322275634
slc35b3	9	2	0.0050526297952488	0.222222222222222	980.30097419109
hip1rb	18	8	0.0083896729666611	0.444444444444444	981.32104838325
cebpa	24	6	0.00644546742611204	0.25	981.600733496059
smim15	24	8	0.00840418168463201	0.333333333333333	982.54923540757
ciapin1	24	7	0.00726493796896138	0.291666666666667	983.299547442182
si:ch211-261n11.7	17	6	0.00646086196888341	0.352941176470588	984.02743864183
golim4a	20	6	0.00646321997235271	0.3	984.996446694098
arl8ba	24	8	0.0084581326738036	0.333333333333333	987.141327267783
lnpa	7	2	0.00509608418208775	0.285714285714286	987.413287332108
b4galnt3b	19	7	0.00729591610411026	0.368421052631579	987.658341735643
cyp2aa1	18	7	0.00729929732898598	0.388888888888889	988.053642268475
ca2	14	6	0.00650376302144657	0.428571428571429	988.862983430971
ezrb	24	8	0.00848213218069842	0.333333333333333	990.495330630084
cyp24a1	11	4	0.00559992888511244	0.363636363636364	990.564485533375
zgc:152791	6	4	0.00560615278536466	0.666666666666667	991.861885546571
crfb12	9	3	0.00534129275386506	0.333333333333333	992.347217459695
glod5	24	6	0.00653081338845323	0.25	992.714460456782
sox7	17	4	0.00561752250405358	0.235294117647059	993.80480980925
cbr1l	24	8	0.00856380990866484	0.333333333333333	995.353705975921
rgn	18	7	0.00737716361710583	0.388888888888889	995.926704130379
fabp2	22	7	0.00739361746220627	0.318181818181818	997.88526394571
fzd2	21	8	0.00862003027993336	0.380952380952381	998.076149399433
smpd5	12	7	0.00739705871361841	0.583333333333333	998.667612371604
si:dkey-112a7.4	24	7	0.00739959450178026	0.291666666666667	999.058556842391
anapc16	24	7	0.00740710438749454	0.291666666666667	1000.230473441
kdsr	10	4	0.00563951272838544	0.4	1000.89659805596
ube2r2	9	3	0.00539486975428252	0.333333333333333	1000.90209311401
got1	24	8	0.0086561140505195	0.333333333333333	1001.09240332749
bbc3	13	6	0.00657841956160047	0.461538461538462	1001.32612070194
nectin4a	16	8	0.0086703734392796	0.5	1001.99550897197
ifi46	23	8	0.00868308866709171	0.347826086956522	1003.49887892314
cdc42ep4b	24	7	0.00744616101806697	0.291666666666667	1004.12698400153
yipf1	23	7	0.00745143472029342	0.304347826086957	1005.29299211722
cgref1	10	4	0.00566518275849911	0.4	1005.38350891588
atp5md	24	8	0.00872969444435978	0.333333333333333	1006.19928443624
adtrp1	24	8	0.00874208477894215	0.333333333333333	1006.49888226466
gyg1b	11	4	0.0056796860504161	0.363636363636364	1007.30035242722
czib	23	8	0.00875401945048409	0.347826086956522	1007.39714115139
copb2	24	8	0.00876050294258817	0.333333333333333	1007.9955357044
cox7a2l	24	7	0.00749196161594959	0.291666666666667	1008.7829300697
ociad2	13	6	0.00665242076545935	0.461538461538462	1008.91922372408
si:ch211-71m22.1	11	6	0.00665661829329319	0.545454545454545	1009.39189614342
myo1ea	23	8	0.00879188963590228	0.347826086956522	1009.48997023249
sh3yl1	16	7	0.0074985709752619	0.4375	1009.55683346704
fabp10a	19	6	0.00669941720534975	0.315789473684211	1011.75194588397
pibf1	17	6	0.00670343993638646	0.352941176470588	1012.22329552328
yars1	23	8	0.00883159037295349	0.347826086956522	1012.47222184117
mgll	24	7	0.00751567823979857	0.291666666666667	1012.64653260652
atp6v0e1	24	8	0.00883541659390792	0.333333333333333	1013.06761867113
mpeg1.2	8	5	0.00607908434325186	0.625	1014.50283390437
cldn15a	1	1	0.004999000999001	1	1015.24873799478
enpp7.1	1	1	0.004999000999001	1	1015.24873799478
fam110c	1	1	0.004999000999001	1	1015.24873799478
fbln5	1	1	0.004999000999001	1	1015.24873799478
fbxl8	1	1	0.004999000999001	1	1015.24873799478
folr	1	1	0.004999000999001	1	1015.24873799478
ftr50	1	1	0.004999000999001	1	1015.24873799478
met	1	1	0.004999000999001	1	1015.24873799478
pbld	1	1	0.004999000999001	1	1015.24873799478
pfkfb1	1	1	0.004999000999001	1	1015.24873799478
si:ch211-127i16.2	1	1	0.004999000999001	1	1015.24873799478
si:ch211-198m17.1	1	1	0.004999000999001	1	1015.24873799478
slc15a1b	1	1	0.004999000999001	1	1015.24873799478
tm7sf2	1	1	0.004999000999001	1	1015.24873799478
uox	1	1	0.004999000999001	1	1015.24873799478
zgc:112234.3	1	1	0.004999000999001	1	1015.24873799478
si:ch211-196f19.1	12	6	0.00672975736723194	0.5	1015.51661729388
si:dkeyp-86h10.3	14	7	0.00756932239452849	0.5	1017.26348602513
osbpl3a	18	6	0.00673846621245976	0.333333333333333	1017.86246615149
ssr4	24	8	0.00892453020073587	0.333333333333333	1018.41052626139
stx7l	12	4	0.0057514978504293	0.333333333333333	1018.72567455621
s100v2	22	6	0.00675374074393779	0.272727272727273	1019.73525976108
cct8	24	7	0.00758939579105833	0.291666666666667	1019.94705744955
si:dkey-172j4.3	13	7	0.007590556058153	0.538461538461538	1020.32984862739
chia.1	9	5	0.00612525427895494	0.555555555555556	1021.75535232266
far1	11	6	0.00678265907633088	0.545454545454545	1023.00439881752
bbox1	11	4	0.00579606775131218	0.363636363636364	1023.13439977356
eci2	20	7	0.00762037831087267	0.35	1023.3870235644
pter	8	5	0.00613271140117034	0.625	1023.97656223177
si:dkey-16l2.20	23	7	0.00762869043707079	0.304347826086957	1024.14989137333
apoa2	24	6	0.00678636004255232	0.25	1024.40226473783
edf1	24	7	0.00765827714347862	0.291666666666667	1027.57578795921
napsa	24	8	0.00900285961340464	0.333333333333333	1028.42695413918
zgc:154075	23	8	0.0090145314270888	0.347826086956522	1029.30607692756
scamp2l	13	6	0.00682244474954295	0.461538461538462	1029.51153466098
grhl1	16	8	0.00901691328219457	0.5	1030.18444950407
gprc5c	3	2	0.00530275699978245	0.666666666666667	1030.56537880913
rsl1d1	24	7	0.0076847628046329	0.291666666666667	1030.61146898334
flot2b	24	8	0.00902567190178248	0.333333333333333	1031.93895168271
pargl	16	7	0.00768848516025975	0.4375	1032.12596130511
ptpmt1	23	6	0.00684317855386205	0.260869565217391	1032.74972766881
dhx58	2	2	0.00533222331373872	1	1033.57873430136
khk	2	2	0.00533222331373872	1	1033.57873430136
rab44	2	2	0.00533222331373872	1	1033.57873430136
si:dkey-223p19.1	2	2	0.00533222331373872	1	1033.57873430136
ENSDARG00000102221	21	8	0.00905647954265332	0.380952380952381	1034.56512603122
BX569789.1	9	5	0.00617904834507525	0.555555555555556	1035.01111105147
grhl2b	6	3	0.00557670715835388	0.5	1035.10096125934
tjp3	24	8	0.00908814957432947	0.333333333333333	1037.18465086984
ENSDARG00000071567	24	6	0.00687090853964314	0.25	1037.35818307854
skap2	7	3	0.00559343668575791	0.428571428571429	1038.52732270268
cryl1	22	8	0.00911666769049616	0.363636363636364	1038.63708772603
casp8	22	8	0.00911718017964972	0.363636363636364	1038.92733143372
szrd1	24	7	0.00773511089711294	0.291666666666667	1039.66533076755
elocb	24	8	0.00914352468567201	0.333333333333333	1040.95677143674
slc39a13	6	1	0.00505888654179394	0.166666666666667	1041.57908965186
krt91	24	7	0.00774566453964422	0.291666666666667	1041.91650337251
traf4b	14	5	0.0062420951578602	0.357142857142857	1042.6658141514
spink4	9	4	0.00591285020528618	0.444444444444444	1043.05129308198
apoa4b.2.1	10	5	0.00625152763269939	0.5	1043.21042939572
clic2	24	8	0.00916805562555077	0.333333333333333	1043.56025221355
ogfrl2	17	7	0.00778639420259219	0.411764705882353	1044.91052248506
CU693379.1	11	5	0.00626270549235901	0.454545454545455	1045.92925190952
krtt1c19e	23	7	0.00779728832370985	0.304347826086957	1046.03107028424
selenow2b	22	8	0.00919825845271293	0.363636363636364	1046.15725395373
zgc:86896	19	8	0.00920236979811677	0.421052631578947	1046.73349043584
efhd2	24	8	0.00920590949476134	0.333333333333333	1047.02148975081
agxtb	11	4	0.0059290494789227	0.363636363636364	1047.35762755613
si:dkey-27n6.4	12	6	0.00692630186774376	0.5	1047.42541500577
mthfs	17	6	0.00693518118956325	0.352941176470588	1047.88071840262
si:dkey-171c9.3	14	4	0.00593498859804156	0.285714285714286	1048.58476052249
ldha	24	7	0.00782140327152351	0.291666666666667	1048.64102532754
b4galt4	18	6	0.00694799784089083	0.333333333333333	1048.7907322245
ENSDARG00000017985	20	7	0.0078262416253277	0.35	1049.75759106567
atp10d	11	5	0.00628603450901661	0.454545454545455	1051.34580419575
olfm1b	13	4	0.00595340831850569	0.307692307692308	1051.64632838231
glb1l	5	2	0.00541730891859689	0.4	1052.21670771757
zgc:163080	24	8	0.00929182164552441	0.333333333333333	1053.62374688501
mvb12a	24	7	0.00786497168921232	0.291666666666667	1054.21202800955
pgm1	22	7	0.00787213168297709	0.318181818181818	1055.32269946211
ptpn21	24	8	0.00930786205505222	0.333333333333333	1055.33928193733
cd9b	24	8	0.00930882321677799	0.333333333333333	1055.62493339254
arhgef38	2	1	0.00514134839897245	0.5	1055.73955121517
tram1	24	8	0.0093369600844235	0.333333333333333	1059.04674117812
rpl7a	24	8	0.0093406603980633	0.333333333333333	1059.33139290781
nr1i2	16	7	0.0079207622016893	0.4375	1060.12216277182
si:ch211-105j21.9	24	7	0.00793462037798133	0.291666666666667	1061.22664874192
CABZ01065076.1	11	5	0.00638207871480389	0.454545454545455	1061.5611145855
cat	24	6	0.00706323297409079	0.25	1062.79631162326
zgc:113019	2	1	0.00518029073560409	0.5	1063.15991271304
poc1bl	11	3	0.00570449800137572	0.272727272727273	1064.20721666412
slc16a12b	18	8	0.00943423339533335	0.444444444444444	1065.0084506707
invs	3	1	0.00518292616825578	0.333333333333333	1065.62188415967
fetub	18	6	0.0070805385301422	0.333333333333333	1065.93339379156
atp5mf	24	7	0.00796736925754579	0.291666666666667	1065.99953095674
si:ch73-340m8.2	11	5	0.00641688251011789	0.454545454545455	1066.36579089916
mgst1.1	23	7	0.00797078390069774	0.304347826086957	1066.73192508709
cops7a	24	8	0.00949727454273351	0.333333333333333	1068.96445216855
cth	24	6	0.00712239662893262	0.25	1069.06127046115
si:ch1073-314i13.4	24	7	0.0079938596587176	0.291666666666667	1069.29135412197
arhgef16	21	8	0.00950841681955779	0.380952380952381	1069.52840074493
gnpda2	23	7	0.00799440950620837	0.304347826086957	1069.65648691531
ttc39a	7	2	0.00550560329230676	0.285714285714286	1069.80372031509
capza1b	24	7	0.00799457890571442	0.291666666666667	1070.0214951112
chp1	24	8	0.00953305924418987	0.333333333333333	1070.37376649468
galm	12	6	0.00713322085690709	0.5	1070.39899103091
apbb1ip	5	4	0.00602923395727694	0.8	1071.63333281491
BX908731.1	10	5	0.00644986464378817	0.5	1072.20893486298
nat16	15	4	0.00602977419357883	0.266666666666667	1072.23318359394
cxadr	23	8	0.00956623391928528	0.347826086956522	1073.18684300545
sult1st9	8	5	0.00646217872609065	0.625	1074.32583511707
hdac8	2	1	0.00521584648790244	0.5	1074.60085613217
vps25	24	7	0.00801579091084942	0.291666666666667	1075.48175251838
cishb	17	8	0.00960604982038749	0.470588235294118	1075.99256503007
lpcat4	13	6	0.0071931851446556	0.461538461538462	1076.61971001835
gpt2l	24	7	0.00802587135162749	0.291666666666667	1077.65810904943
igfbp1b	14	5	0.00651284882510742	0.357142857142857	1080.12591858542
sumf1	14	4	0.0060941024313116	0.285714285714286	1080.59613177172
slc38a3b	3	1	0.00523850433722791	0.333333333333333	1081.0841780361
rpl10a	24	8	0.00968744101444767	0.333333333333333	1081.30338018523
ehd4	12	5	0.00652299680722642	0.416666666666667	1082.22733286496
smdt1b	24	8	0.00970587587189925	0.333333333333333	1083.25343295094
sh3gl3b	2	1	0.00524843901415378	0.5	1083.50542222916
si:dkey-66a8.7	4	2	0.00558017399751569	0.5	1083.52434213542
lats1	13	5	0.00653083941993646	0.384615384615385	1083.80071968974
fuca2	24	8	0.00973265155506815	0.333333333333333	1085.47777499127
si:dkey-73p2.3.1	12	6	0.00726263587059595	0.5	1086.32315633977
pdxdc1	22	7	0.00811851247132665	0.318181818181818	1086.67934552931
mrpl12	24	8	0.00976156634096966	0.333333333333333	1087.42034191016
grhprb	5	3	0.00587421004761202	0.6	1087.97656224755
rer1	24	6	0.00727660052573789	0.25	1089.39249125373
celf2	24	7	0.00813721392161841	0.291666666666667	1089.90871177361
ftr83	22	7	0.00813753670465485	0.318181818181818	1090.26693979043
lrrc8da	19	7	0.0081515182236355	0.368421052631579	1092.05631722911
znf143a	21	8	0.00982481157295102	0.380952380952381	1092.39965214202
krt222	14	7	0.0081661260022216	0.5	1093.12853773012
ubl7b	24	6	0.00731579237693466	0.25	1093.76231421639
fbxo3	2	1	0.0053317299536726	0.5	1094.73375758675
txnrd3	24	7	0.00818344997943804	0.291666666666667	1094.9132385719
prdx3	24	8	0.00985023062444143	0.333333333333333	1095.15615324939
arhgdia	24	7	0.00819474550656493	0.291666666666667	1095.26982976799
crp3	3	2	0.00562384683790097	0.666666666666667	1095.6550552067
mxd4	24	8	0.00985869597256727	0.333333333333333	1095.9817516729
got2a	24	8	0.00986000326917965	0.333333333333333	1096.25681297769
rpl30	24	7	0.00821675020106956	0.291666666666667	1096.69503509408
paqr6	14	7	0.0082181003121422	0.5	1097.40694366311
slc35b2	12	3	0.00591891840840558	0.25	1097.72856389911
zgc:92360	20	8	0.00988610489346831	0.4	1098.4548238321
pik3ip1	24	7	0.00823085631227018	0.291666666666667	1098.82937711002
mtmr3	17	6	0.0073759690279092	0.352941176470588	1100.28450866128
ptmaa	24	8	0.00992131666844845	0.333333333333333	1101.46992696124
adsl	12	5	0.00667179848525873	0.416666666666667	1102.50623581003
capza1a	24	7	0.00827318343253946	0.291666666666667	1103.4396222721
si:ch211-106j21.6	2	1	0.005355527081924	0.5	1104.26717781522
noc4l	15	5	0.0067133190787783	0.333333333333333	1105.0791826833
ponzr1	24	8	0.00998388387965805	0.333333333333333	1106.11346615074
fut9d	7	6	0.00742545311800559	0.857142857142857	1106.7682684284
kif13bb	2	1	0.00537768291583705	0.5	1107.42674701309
ppip5k1b	9	2	0.00568061621021143	0.222222222222222	1108.35463638675
tmsb4x	24	7	0.0083136051982654	0.291666666666667	1108.38305652874
wipf1b	11	6	0.00743116174190104	0.545454545454545	1108.49086599755
narf	9	5	0.00673192226545072	0.555555555555556	1108.67127679939
si:ch73-31d8.2	18	6	0.00743735863333465	0.333333333333333	1108.9210972833
tpd52l2a	24	7	0.00832376231243815	0.291666666666667	1109.08746273682
pla2g4f.1	6	3	0.00598020184443656	0.5	1109.95810731757
desi1b	16	7	0.00835884368776076	0.4375	1113.30454054585
pld7	20	7	0.00837004939546369	0.35	1115.05694921829
si:dkey-11f4.14	2	1	0.00541770608134332	0.5	1116.06944228395
batf3	3	2	0.00573775372733989	0.666666666666667	1117.43679910767
adpgk2	9	4	0.00628189025632871	0.444444444444444	1117.45514451364
tcta	24	7	0.00840340304368644	0.291666666666667	1117.85508899857
actr3	17	5	0.00678969402683985	0.294117647058824	1118.87085939352
slc48a1a	23	7	0.00841857246390858	0.304347826086957	1119.94910598652
xaf1	7	4	0.00630616053425491	0.571428571428571	1120.32852324664
tgm1	12	4	0.00632837566538132	0.333333333333333	1122.62193101685
furina	24	7	0.00845688607054881	0.291666666666667	1123.0828108381
fadd	11	4	0.00635597708975929	0.363636363636364	1125.48211891616
n4bp1	24	5	0.00683275970608792	0.208333333333333	1126.45994158692
si:ch1073-110a20.1	5	2	0.00581059757748644	0.4	1127.13575047551
prox1a	7	2	0.00582422027677931	0.285714285714286	1128.51451031876
pnkp	13	5	0.00686764021178043	0.384615384615385	1130.98894777977
arrb2b	24	7	0.00853075268024016	0.291666666666667	1131.05172295523
card14	14	6	0.00762268853170122	0.428571428571429	1131.48928408536
hmgcl	24	6	0.00763178599461518	0.25	1132.3321067602
si:dkeyp-19e1.3	4	3	0.00606361796632958	0.75	1132.76784912002
grhl3	17	7	0.0085753529792276	0.411764705882353	1133.46592361659
stat1a	24	7	0.00858505753849169	0.291666666666667	1133.81038979187
itpr1b	15	7	0.00859389684705122	0.466666666666667	1134.84316096983
aldocb	24	6	0.00765058604274695	0.25	1134.85681916266
fbxo32	15	5	0.00688646484773434	0.333333333333333	1134.99955947128
rps27.1	24	7	0.00862176807157177	0.291666666666667	1136.21872894263
si:dkey-27p18.3	9	3	0.00609432090516821	0.333333333333333	1136.52496672972
bcl11ab	8	3	0.00609448064514848	0.375	1137.14994613727
si:dkey-30j22.1	18	7	0.0086553961277445	0.388888888888889	1138.96488093356
ENSDARG00000071353	24	6	0.00768552835939888	0.25	1139.47092986175
gstp2	6	4	0.0064460636023425	0.666666666666667	1140.23944853702
ptpn22	13	5	0.00691726702051062	0.384615384615385	1140.98904464504
mrpl38	24	7	0.0086802994863163	0.291666666666667	1141.36234386806
mfsd6a	14	5	0.00692276323234939	0.357142857142857	1142.4815096972
tm4sf5	2	1	0.00554827918472456	0.5	1143.8981598027
cyp2y3	10	5	0.00694716434648869	0.5	1143.97202763005
acy3.2	7	3	0.00612882228030388	0.428571428571429	1144.0021853126
agfg1b	4	2	0.00589484830945018	0.5	1144.25084662411
col11a1b	15	6	0.00772316455655184	0.4	1146.56530559755
rbp4	24	7	0.00875788122541491	0.291666666666667	1146.82343889546
fbp1a	24	7	0.00876597069464676	0.291666666666667	1147.84450166388
ccn1	24	7	0.0088161828653568	0.291666666666667	1149.54425752121
mcu	18	6	0.00774111227163604	0.333333333333333	1150.30343822837
cldn7b	24	7	0.00882029705710054	0.291666666666667	1150.90225475494
wu:fc21g02	23	6	0.00777289534915946	0.260869565217391	1153.20249739584
flvcr2b	7	3	0.00616032517141174	0.428571428571429	1153.28053829066
msmo1	24	6	0.00777616743581606	0.25	1153.61605397983
si:dkey-105i14.1	10	5	0.00703556703849576	0.5	1153.85961017795
pdgfrl	6	3	0.00616565429459261	0.5	1153.89644249387
sfxn2	22	5	0.00704323426015608	0.227272727272727	1154.3517661441
f10	12	6	0.00778786636642631	0.5	1155.68161705549
hadh	24	7	0.00888111550914772	0.291666666666667	1155.98053616832
add2	17	6	0.00781019365428723	0.352941176470588	1157.74349490723
zgc:136767	3	2	0.00596733756783928	0.666666666666667	1159.10310154015
nmd3	2	1	0.00562323610702248	0.5	1160.57615002205
cry3b	17	7	0.00894865861639395	0.411764705882353	1161.70908578697
katnbl1	3	1	0.00562909037827107	0.333333333333333	1162.08046193024
fgb	3	2	0.00599883447572899	0.666666666666667	1165.12445687145
slc6a7	14	5	0.00711738457832841	0.357142857142857	1165.61400128859
vti1b	9	4	0.00661826601302558	0.444444444444444	1166.44245464575
si:ch211-91p5.3	15	6	0.00791412172318955	0.4	1170.85353481979
pcolcea	14	5	0.00717470101385736	0.357142857142857	1171.93173862644
anapc10	8	2	0.00600390582720709	0.25	1173.7674386351
mycbp	24	7	0.00902313414195594	0.291666666666667	1174.08049127817
zgc:194659	22	5	0.00719554333212454	0.227272727272727	1175.31953102125
grk6	13	5	0.00721199365590542	0.384615384615385	1176.76845640933
arf5	24	6	0.00796113065550755	0.25	1176.94859700838
rhag	23	7	0.00905603657222363	0.304347826086957	1177.07009137094
oaz1b	24	6	0.00796927829065871	0.25	1178.56862337328
znf207b	24	5	0.00722907345289439	0.208333333333333	1178.69758632144
si:ch211-286b5.5	24	7	0.00908026273924124	0.291666666666667	1179.05894678765
tra2b	23	7	0.00908186171052565	0.304347826086957	1179.39009661774
BX957278.1	4	3	0.00632251594101387	0.75	1179.47403532252
sec13	24	5	0.00723721040377236	0.208333333333333	1179.66096824469
ctns	13	4	0.006735563295625	0.307692307692308	1180.14321164848
cast	24	7	0.00911664795357201	0.291666666666667	1181.70554708015
nudcd3	24	7	0.00912528820222201	0.291666666666667	1183.35666643662
zgc:92749	3	1	0.00575413078575717	0.333333333333333	1188.09763908527
acp1	24	7	0.00918121944004325	0.291666666666667	1188.95332120315
pde4ba	24	6	0.00802460896171105	0.25	1190.24787334404
mbd2	24	7	0.0091999530782057	0.291666666666667	1190.92233164048
gpa33a	22	6	0.0080361842356221	0.272727272727273	1192.64999056722
slc25a5	24	7	0.00921986907969013	0.291666666666667	1193.21540385632
zgc:66433	17	6	0.0080599576267563	0.352941176470588	1194.24871781384
foxc1b	10	5	0.00732777659213611	0.5	1194.49403514626
gldc	12	4	0.00682784032351694	0.333333333333333	1196.91436619334
zgc:172075	14	5	0.00736310048659096	0.357142857142857	1197.34372675519
hikeshi	24	6	0.00808766312009951	0.25	1197.43976884017
p4hb	24	5	0.00736458058544656	0.208333333333333	1197.81801622784
